station,category,split,start_date,end_date,status,flags,has_s2,has_s1_asc,has_s1_desc,has_cm,has_dem,has_lulc,has_soil,has_era5,has_sif,has_twsa,has_labels_sm,has_labels_le,n_s2_dates,n_cm_dates,n_s2_missing_cm,cm_coverage_pct,s2_missing_years,s1_asc_missing_years,s1_desc_missing_years,cm_missing_years,satellite_missing_years,era5_missing_years,labels_sm_missing_years,labels_le_missing_years,sif_missing_years,twsa_missing_years,has_raw_satzarr,n_s2_raw,s2_token_minus_raw,s2_raw_minus_token,n_s1_asc_raw,s1_asc_token_minus_raw,s1_asc_raw_minus_token,n_s1_desc_raw,s1_desc_token_minus_raw,s1_desc_raw_minus_token,has_raw_dem,has_raw_lulc,dem_nan,lulc_nan,soil_nan_pct,era5_nan,sif_nan,twsa_nan,labels_sm_nan,labels_le_nan_frac,sm_continuous_years,le_continuous_years,lt_3yr_labels
ICOS_CZ-wet,flux_only,train,20170101,20241231,OK,INFO_sif_missing_years(2017)|INFO_soil_nan_pct(10.4%),True,True,True,True,True,True,True,True,True,True,False,True,287,287,0,100.0,,,,,,,,,2017,,True,287,0,0,384.0,0.0,0.0,752.0,0.0,0.0,True,True,False,False,0.1039,False,False,False,False,0.0298,,8.0,False
ICOS_DE-Kli,flux_only,train,20170101,20240502,OK,INFO_sif_missing_years(2017)|INFO_soil_nan_pct(0.1%),True,True,True,True,True,True,True,True,True,True,False,True,227,227,0,100.0,,,,,,,,,2017,,True,227,0,0,720.0,0.0,0.0,719.0,0.0,0.0,True,True,False,False,0.0005,False,False,False,False,0.1292,,8.0,False
ICOS_DE-Obe,flux_only,train,20170101,20201231,OK,INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,True,False,True,69,69,0,100.0,,,,,,,,,2017,,True,69,0,0,469.0,0.0,0.0,233.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.0787,,4.0,False
ICOS_ES-Abr,flux_only,oos,20170101,20201231,OK,INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,True,False,True,307,307,0,100.0,,,,,,,,,2017,,True,307,0,0,481.0,0.0,0.0,472.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.0301,,4.0,False
ICOS_ES-Agu,flux_only,val,20171020,20201111,OK,INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,True,False,True,142,142,0,100.0,,,,,,,,,2017,,True,142,0,0,309.0,0.0,0.0,183.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.2306,,4.0,False
ICOS_ES-Cnd,flux_only,train,20170101,20200131,OK,INFO_sif_missing_years(2017)|INFO_soil_nan_pct(0.5%),True,True,True,True,True,True,True,True,True,True,False,True,131,131,0,100.0,,,,,,,,,2017,,True,131,0,0,182.0,0.0,0.0,182.0,0.0,0.0,True,True,False,False,0.0055,False,False,False,False,0.1572,,4.0,False
ICOS_ES-LM1,flux_only,train,20170101,20201231,OK,INFO_sif_missing_years(2017)|INFO_soil_nan_pct(0.4%),True,True,True,True,True,True,True,True,True,True,False,True,166,166,0,100.0,,,,,,,,,2017,,True,166,0,0,240.0,0.0,0.0,237.0,0.0,0.0,True,True,False,False,0.0038,False,False,False,False,0.0548,,4.0,False
ICOS_ES-LM2,flux_only,train,20170101,20201231,OK,INFO_sif_missing_years(2017)|INFO_soil_nan_pct(0.1%),True,True,True,True,True,True,True,True,True,True,False,True,162,162,0,100.0,,,,,,,,,2017,,True,162,0,0,240.0,0.0,0.0,237.0,0.0,0.0,True,True,False,False,0.0007,False,False,False,False,0.0493,,4.0,False
ICOS_ES-LMa,flux_only,train,20200101,20241231,OK,INFO_soil_nan_pct(0.1%),True,True,True,True,True,True,True,True,True,True,False,True,206,206,0,100.0,,,,,,,,,,,True,206,0,0,203.0,0.0,0.0,200.0,0.0,0.0,True,True,False,False,0.0005,False,False,False,False,0.1095,,5.0,False
ICOS_FR-Aur,flux_only,train,20170101,20220612,OK,INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,True,False,True,145,145,0,100.0,,,,,,,,,2017,,True,145,0,0,400.0,0.0,0.0,615.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.1453,,6.0,False
ICOS_FR-EM2,flux_only,train,20170101,20241231,OK,INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,True,False,True,300,300,0,100.0,,,,,,,,,2017,,True,300,0,0,761.0,0.0,0.0,380.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.0428,,8.0,False
ICOS_FR-FBn,flux_only,train,20170504,20201231,OK,INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,True,False,True,137,137,0,100.0,,,,,,,,,2017,,True,137,0,0,215.0,0.0,0.0,217.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.0822,,4.0,False
ICOS_IL-Yat,flux_only,oos,20170101,20201231,OK,INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,True,False,True,187,187,0,100.0,,,,,,,,,2017,,True,187,0,0,233.0,0.0,0.0,445.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.1164,,4.0,False
ICOS_IT-BCi,flux_only,oos,20170101,20201231,OK,INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,True,False,True,174,174,0,100.0,,,,,,,,,2017,,True,174,0,0,235.0,0.0,0.0,233.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.2108,,4.0,False
ICOS_IT-MBo,flux_only,train,20170101,20201009,OK,INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,True,False,True,224,224,0,100.0,,,,,,,,,2017,,True,224,0,0,277.0,0.0,0.0,440.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.2743,,4.0,False
ICOS_RU-Fy2,flux_only,train,20170101,20201231,OK,INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,True,False,True,82,82,0,100.0,,,,,,,,,2017,,True,82,0,0,477.0,0.0,0.0,462.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.0472,,4.0,False
ICOS_RU-Fyo,flux_only,train,20171210,20201231,OK,INFO_s2_missing_years(2017)|INFO_cm_missing_years(2017)|INFO_sif_missing_years(2017),True,False,True,True,True,True,True,True,True,True,False,True,83,83,0,100.0,2017,,,2017,,,,,2017,,True,83,0,0,,,,166.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.0921,,4.0,False
ICOS_UK-AMo,flux_only,train,20211119,20241231,OK,,True,True,True,True,True,True,True,True,True,True,False,True,62,62,0,100.0,,,,,,,,,,,True,62,0,0,182.0,0.0,0.0,124.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.3468,,4.0,False
ICOS_BE-Bra,sm_and_flux,oos,20200101,20241230,OK,INFO_no_twsa|INFO_soil_nan_pct(0.6%),True,True,True,True,True,True,True,True,True,False,True,True,153,153,0,100.0,,,,,,,,,,,True,153,0,0,401.0,0.0,0.0,410.0,0.0,0.0,True,True,False,False,0.0057,False,False,False,False,0.2497,5.0,5.0,False
ICOS_BE-Lon,sm_and_flux,oos,20180420,20240408,OK,INFO_no_twsa,True,True,True,True,True,True,True,True,True,False,True,True,226,226,0,100.0,,,,,,,,,,,True,226,0,0,559.0,0.0,0.0,565.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.2714,7.0,7.0,False
ICOS_BE-Maa,sm_and_flux,oos,20190904,20241230,OK,INFO_no_twsa|INFO_soil_nan_pct(0.8%),True,True,True,True,True,True,True,True,True,False,True,True,183,183,0,100.0,,,,,,,,,,,True,183,0,0,439.0,0.0,0.0,223.0,0.0,0.0,True,True,False,False,0.0077,False,False,False,False,0.1254,6.0,6.0,False
ICOS_BE-Vie,sm_and_flux,oos,20180713,20241230,OK,,True,True,True,True,True,True,True,True,True,True,True,True,117,117,0,100.0,,,,,,,,,,,True,117,0,0,282.0,0.0,0.0,585.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.5222,7.0,7.0,False
ICOS_CH-Dav,sm_and_flux,oos,20170101,20241230,OK,INFO_no_twsa|INFO_sif_missing_years(2017)|INFO_soil_nan_pct(9.6%),True,True,True,True,True,True,True,True,True,False,True,True,239,239,0,100.0,,,,,,,,,2017,,True,239,0,0,727.0,0.0,0.0,749.0,0.0,0.0,True,True,False,False,0.0961,False,False,False,False,0.302,8.0,8.0,False
ICOS_CZ-BK1,sm_and_flux,train,20170101,20201230,OK,INFO_no_twsa|INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,False,True,True,59,59,0,100.0,,,,,,,,,2017,,True,59,0,0,238.0,0.0,0.0,462.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.1055,4.0,4.0,False
ICOS_CZ-Lnz,sm_and_flux,train,20170101,20201230,OK,INFO_no_twsa|INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,False,True,True,185,185,0,100.0,,,,,,,,,2017,,True,185,0,0,238.0,0.0,0.0,467.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.0664,4.0,4.0,False
ICOS_DE-Geb,sm_and_flux,oos,20170101,20200101,OK,INFO_no_twsa|INFO_s2_missing_years(2020)|INFO_s1_asc_missing_years(2020)|INFO_cm_missing_years(2020)|INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,False,True,True,108,108,0,100.0,2020,2020,,2020,,,,,2017,,True,108,0,0,350.0,0.0,0.0,350.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.0839,4.0,4.0,False
ICOS_DE-Gri,sm_and_flux,oos,20201112,20241230,OK,INFO_no_twsa,True,True,True,True,True,True,True,True,True,False,True,True,116,116,0,100.0,,,,,,,,,,,True,116,0,0,302.0,0.0,0.0,288.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.045,5.0,5.0,False
ICOS_DE-Har,sm_and_flux,train,20210715,20241230,OK,INFO_no_twsa|INFO_soil_nan_pct(3.4%),True,True,True,True,True,True,True,True,True,False,True,True,69,69,0,100.0,,,,,,,,,,,True,69,0,0,225.0,0.0,0.0,228.0,0.0,0.0,True,True,False,False,0.0341,False,False,False,False,0.1028,4.0,4.0,False
ICOS_DE-HoH,sm_and_flux,val,20170101,20241230,OK,INFO_no_twsa|INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,False,True,True,258,258,0,100.0,,,,,,,,,2017,,True,258,0,0,751.0,0.0,0.0,769.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.191,8.0,8.0,False
ICOS_DE-RuR,sm_and_flux,val,20170101,20241230,OK,INFO_no_twsa|INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,False,True,True,121,121,0,100.0,,,,,,,,,2017,,True,121,0,0,377.0,0.0,0.0,759.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.3317,8.0,8.0,False
ICOS_DE-RuS,sm_and_flux,oos,20190429,20241230,OK,INFO_no_twsa,True,True,True,True,True,True,True,True,True,False,True,True,100,100,0,100.0,,,,,,,,,,,True,100,0,0,478.0,0.0,0.0,490.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.1843,6.0,6.0,False
ICOS_DE-RuW,sm_and_flux,train,20181025,20241230,OK,INFO_no_twsa,True,True,True,True,True,True,True,True,True,False,True,True,84,84,0,100.0,,,,,,,,,,,True,84,0,0,271.0,0.0,0.0,551.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.44,7.0,7.0,False
ICOS_DK-Sor,sm_and_flux,train,20211117,20241230,OK,INFO_no_twsa,True,True,True,True,True,True,True,True,True,False,True,True,93,93,0,100.0,,,,,,,,,,,True,93,0,0,181.0,0.0,0.0,185.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.3018,4.0,4.0,False
ICOS_FI-Hyy,sm_and_flux,oos,20181106,20241230,OK,"INFO_no_twsa|INFO_s1_desc_missing_years(2018,2019)|INFO_soil_nan_pct(7.0%)",True,True,True,True,True,True,True,True,True,False,True,True,180,180,0,100.0,,,"2018,2019",,,,,,,,True,180,0,0,450.0,0.0,0.0,233.0,0.0,0.0,True,True,False,False,0.0703,False,False,False,False,0.2105,7.0,7.0,False
ICOS_FI-Ken,sm_and_flux,train,20180101,20241230,OK,INFO_no_twsa,True,True,True,True,True,True,True,True,True,False,True,True,258,258,0,100.0,,,,,,,,,,,True,258,0,0,958.0,0.0,0.0,956.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.4366,7.0,7.0,False
ICOS_FI-Sii,sm_and_flux,train,20170607,20241230,OK,INFO_s1_desc_missing_years(2019)|INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,True,True,True,247,247,0,100.0,,,2019,,,,,,2017,,True,247,0,0,588.0,0.0,0.0,310.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.2012,8.0,8.0,False
ICOS_FI-Var,sm_and_flux,train,20200115,20241230,OK,INFO_no_twsa|INFO_soil_nan_pct(0.0%),True,True,True,True,True,True,True,True,True,False,True,True,172,172,0,100.0,,,,,,,,,,,True,172,0,0,568.0,0.0,0.0,546.0,0.0,0.0,True,True,False,False,0.0004,False,False,False,False,0.0949,5.0,5.0,False
ICOS_FR-Bil,sm_and_flux,train,20170101,20241230,OK,INFO_no_twsa|INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,False,True,True,180,180,0,100.0,,,,,,,,,2017,,True,180,0,0,372.0,0.0,0.0,758.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.1551,8.0,8.0,False
ICOS_FR-CLt,sm_and_flux,train,20190101,20241230,OK,INFO_no_twsa|INFO_soil_nan_pct(0.0%),True,True,True,True,True,True,True,True,True,False,True,True,241,241,0,100.0,,,,,,,,,,,True,241,0,0,478.0,0.0,0.0,265.0,0.0,0.0,True,True,False,False,0.0004,False,False,False,False,0.2442,6.0,6.0,False
ICOS_FR-Gri,sm_and_flux,oos,20170101,20200701,OK,INFO_no_twsa|INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,False,True,True,133,133,0,100.0,,,,,,,,,2017,,True,133,0,0,356.0,0.0,0.0,409.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.2872,4.0,4.0,False
ICOS_FR-Hes,sm_and_flux,train,20170101,20201230,OK,INFO_no_twsa|INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,False,True,True,169,169,0,100.0,,,,,,,,,2017,,True,169,0,0,334.0,0.0,0.0,232.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.1144,4.0,4.0,False
ICOS_FR-Mej,sm_and_flux,train,20190930,20241230,OK,INFO_no_twsa,True,True,True,True,True,True,True,True,True,False,True,True,186,186,0,100.0,,,,,,,,,,,True,186,0,0,225.0,0.0,0.0,433.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.0219,6.0,6.0,False
ICOS_FR-Pue,sm_and_flux,oos,20211117,20241230,OK,INFO_no_twsa|INFO_soil_nan_pct(0.0%),True,True,True,True,True,True,True,True,True,False,True,True,101,101,0,100.0,,,,,,,,,,,True,101,0,0,95.0,0.0,0.0,92.0,0.0,0.0,True,True,False,False,0.0002,False,False,False,False,0.2702,4.0,4.0,False
ICOS_FR-Tou,sm_and_flux,oos,20180101,20241230,OK,INFO_soil_nan_pct(0.6%),True,True,True,True,True,True,True,True,True,True,True,True,186,186,0,100.0,,,,,,,,,,,True,186,0,0,260.0,0.0,0.0,321.0,0.0,0.0,True,True,False,False,0.0057,False,False,False,False,0.1678,7.0,7.0,False
ICOS_GF-Guy,sm_and_flux,train,20170101,20220612,OK,INFO_no_twsa|INFO_s2_missing_years(2022)|INFO_cm_missing_years(2022)|INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,False,True,True,20,20,0,100.0,2022,,,2022,,,,,2017,,True,20,0,0,599.0,0.0,0.0,163.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.182,6.0,6.0,False
ICOS_IT-BFt,sm_and_flux,oos,20190101,20241230,OK,INFO_no_twsa|INFO_soil_nan_pct(3.7%),True,True,True,True,True,True,True,True,True,False,True,True,420,420,0,100.0,,,,,,,,,,,True,420,0,0,514.0,0.0,0.0,528.0,0.0,0.0,True,True,False,False,0.0367,False,False,False,False,0.2154,6.0,6.0,False
ICOS_IT-Lsn,sm_and_flux,train,20170101,20230118,OK,INFO_no_twsa|INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,False,True,True,393,393,0,100.0,,,,,,,,,2017,,True,393,0,0,641.0,0.0,0.0,323.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.2209,7.0,7.0,False
ICOS_IT-SR2,sm_and_flux,train,20170101,20200406,OK,INFO_no_twsa|INFO_sif_missing_years(2017)|INFO_soil_nan_pct(2.4%),True,True,True,True,True,True,True,True,True,False,True,True,223,223,0,100.0,,,,,,,,,2017,,True,223,0,0,187.0,0.0,0.0,193.0,0.0,0.0,True,True,False,False,0.0236,False,False,False,False,0.2273,4.0,4.0,False
ICOS_IT-Tor,sm_and_flux,oos,20200922,20241204,OK,,True,True,True,True,True,True,True,True,True,True,True,True,269,269,0,100.0,,,,,,,,,,,True,269,0,0,158.0,0.0,0.0,323.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.2039,5.0,5.0,False
ICOS_IT-TrF,sm_and_flux,oos,20170101,20240921,OK,INFO_no_twsa|INFO_s2_missing_years(2017)|INFO_cm_missing_years(2017)|INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,False,True,True,412,412,0,100.0,2017,,,2017,,,,,2017,,True,412,0,0,367.0,0.0,0.0,752.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.2712,8.0,8.0,False
ICOS_SE-Deg,sm_and_flux,oos,20170101,20241230,OK,"INFO_no_twsa|INFO_s2_missing_years(2017,2018)|INFO_cm_missing_years(2017,2018)|INFO_sif_missing_years(2017)",True,True,True,True,True,True,True,True,True,False,True,True,244,244,0,100.0,"2017,2018",,,"2017,2018",,,,,2017,,True,244,0,0,903.0,0.0,0.0,602.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.2681,8.0,8.0,False
ICOS_SE-Htm,sm_and_flux,train,20170101,20241230,OK,"INFO_no_twsa|INFO_s2_missing_years(2017,2018)|INFO_cm_missing_years(2017,2018)|INFO_sif_missing_years(2017)|INFO_soil_nan_pct(1.3%)",True,True,True,True,True,True,True,True,True,False,True,True,172,172,0,100.0,"2017,2018",,,"2017,2018",,,,,2017,,True,172,0,0,764.0,0.0,0.0,626.0,0.0,0.0,True,True,False,False,0.0133,False,False,False,False,0.1448,8.0,8.0,False
ICOS_SE-Nor,sm_and_flux,oos,20180809,20241230,OK,INFO_no_twsa,True,True,True,True,True,True,True,True,True,False,True,True,227,227,0,100.0,,,,,,,,,,,True,227,0,0,714.0,0.0,0.0,476.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.1323,7.0,7.0,False
ICOS_SE-Svb,sm_and_flux,oos,20170101,20241230,OK,"INFO_no_twsa|INFO_s2_missing_years(2017,2018,2019,2020,2021)|INFO_cm_missing_years(2017,2018,2019,2020,2021)|INFO_sif_missing_years(2017)|INFO_soil_nan_pct(0.8%)",True,True,True,True,True,True,True,True,True,False,True,True,131,131,0,100.0,"2017,2018,2019,2020,2021",,,"2017,2018,2019,2020,2021",,,,,2017,,True,131,0,0,905.0,0.0,0.0,607.0,0.0,0.0,True,True,False,False,0.0079,False,False,False,False,0.3232,8.0,8.0,False
AmeriFlux_CA-Cbo,flux_only,oos,20170101,20201231,OK,INFO_sif_missing_years(2017),True,True,False,True,True,True,True,True,True,True,False,True,100,100,0,100.0,,,,,,,,,2017,,True,100,0,0,332.0,0.0,0.0,,,,True,True,False,False,0.0,False,False,False,False,0.1123,,4.0,False
AmeriFlux_CA-DB2,flux_only,train,20191122,20241231,OK,,True,True,True,True,True,True,True,True,True,True,False,True,102,102,0,100.0,,,,,,,,,,,True,102,0,0,144.0,0.0,0.0,202.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.1071,,6.0,False
AmeriFlux_CA-DBB,flux_only,train,20180126,20211213,OK,,True,True,True,True,True,True,True,True,True,True,False,True,93,93,0,100.0,,,,,,,,,,,True,93,0,0,112.0,0.0,0.0,231.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.2412,,4.0,False
AmeriFlux_CA-DSM,flux_only,train,20210904,20241231,OK,INFO_soil_nan_pct(34.9%),True,True,True,True,True,True,True,True,True,True,False,True,77,77,0,100.0,,,,,,,,,,,True,77,0,0,88.0,0.0,0.0,95.0,0.0,0.0,True,True,False,False,0.3488,False,False,False,False,0.0938,,4.0,False
AmeriFlux_CA-Mer,flux_only,train,20170101,20201231,OK,"INFO_s1_desc_missing_years(2018,2020)|INFO_sif_missing_years(2017)",True,True,True,True,True,True,True,True,True,True,False,True,170,170,0,100.0,,,"2018,2020",,,,,,2017,,True,170,0,0,231.0,0.0,0.0,6.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.0958,,4.0,False
AmeriFlux_US-ALQ,flux_only,val,20190105,20230115,OK,"INFO_s1_asc_missing_years(2022,2023)|INFO_soil_nan_pct(24.2%)",True,True,False,True,True,True,True,True,True,True,False,True,176,176,0,100.0,,"2022,2023",,,,,,,,,True,176,0,0,89.0,0.0,0.0,,,,True,True,False,False,0.2423,False,False,False,False,0.1889,,5.0,False
AmeriFlux_US-BZB,flux_only,train,20180221,20240917,OK,INFO_soil_nan_pct(0.0%),True,True,True,True,True,True,True,True,True,True,False,True,392,392,0,100.0,,,,,,,,,,,True,392,0,0,152.0,0.0,0.0,338.0,0.0,0.0,True,True,False,False,0.0004,False,False,False,False,0.2153,,7.0,False
AmeriFlux_US-BZo,flux_only,train,20180407,20211125,OK,INFO_soil_nan_pct(0.0%),True,True,True,True,True,True,True,True,True,True,False,True,214,214,0,100.0,,,,,,,,,,,True,214,0,0,96.0,0.0,0.0,194.0,0.0,0.0,True,True,False,False,0.0004,False,False,False,False,0.2363,,4.0,False
AmeriFlux_US-Bi1,flux_only,train,20170101,20241231,OK,INFO_sif_missing_years(2017)|INFO_soil_nan_pct(12.6%),True,True,True,True,True,True,True,True,True,True,False,True,375,375,0,100.0,,,,,,,,,2017,,True,375,0,0,500.0,0.0,0.0,295.0,0.0,0.0,True,True,False,False,0.1255,False,False,False,False,0.1578,,8.0,False
AmeriFlux_US-Bi2,flux_only,train,20170427,20211231,OK,INFO_sif_missing_years(2017)|INFO_soil_nan_pct(4.0%),True,True,True,True,True,True,True,True,True,True,False,True,219,219,0,100.0,,,,,,,,,2017,,True,219,0,0,420.0,0.0,0.0,205.0,0.0,0.0,True,True,False,False,0.0402,False,False,False,False,0.1509,,5.0,False
AmeriFlux_US-DFC,flux_only,oos,20181018,20231213,OK,INFO_soil_nan_pct(4.7%),True,True,False,True,True,True,True,True,True,True,False,True,146,146,0,100.0,,,,,,,,,,,True,146,0,0,245.0,0.0,0.0,,,,True,True,False,False,0.0471,False,False,False,False,0.0674,,6.0,False
AmeriFlux_US-DS2,flux_only,train,20200322,20231004,OK,INFO_soil_nan_pct(6.9%),True,True,True,True,True,True,True,True,True,True,False,True,189,189,0,100.0,,,,,,,,,,,True,189,0,0,315.0,0.0,0.0,156.0,0.0,0.0,True,True,False,False,0.0688,False,False,False,False,0.161,,4.0,False
AmeriFlux_US-Dmg,flux_only,train,20210903,20241231,OK,INFO_soil_nan_pct(1.2%),True,True,True,True,True,True,True,True,True,True,False,True,163,163,0,100.0,,,,,,,,,,,True,163,0,0,205.0,0.0,0.0,196.0,0.0,0.0,True,True,False,False,0.0122,False,False,False,False,0.1669,,4.0,False
AmeriFlux_US-Esm,flux_only,oos,20171103,20230825,OK,"INFO_s1_desc_missing_years(2017,2018,2021,2023)|INFO_sif_missing_years(2017)|INFO_soil_nan_pct(0.1%)",True,True,True,True,True,True,True,True,True,True,False,True,113,113,0,100.0,,,"2017,2018,2021,2023",,,,,,2017,,True,113,0,0,162.0,0.0,0.0,4.0,0.0,0.0,True,True,False,False,0.0013,False,False,False,False,0.5278,,7.0,False
AmeriFlux_US-EvM,flux_only,train,20200501,20230521,OK,"INFO_s1_desc_missing_years(2021,2023)|INFO_soil_nan_pct(9.3%)",True,True,True,True,True,True,True,True,True,True,False,True,108,108,0,100.0,,,"2021,2023",,,,,,,,True,108,0,0,84.0,0.0,0.0,2.0,0.0,0.0,True,True,False,False,0.0933,False,False,False,False,0.4337,,4.0,False
AmeriFlux_US-GLE,flux_only,train,20170101,20200930,OK,INFO_sif_missing_years(2017)|INFO_soil_nan_pct(2.5%),True,True,True,True,True,True,True,True,True,True,False,True,119,119,0,100.0,,,,,,,,,2017,,True,119,0,0,83.0,0.0,0.0,110.0,0.0,0.0,True,True,False,False,0.0254,False,False,False,False,0.1833,,4.0,False
AmeriFlux_US-HB1,flux_only,val,20191206,20221231,OK,"INFO_s1_desc_missing_years(2019,2021)|INFO_soil_nan_pct(38.8%)",True,True,True,True,True,True,True,True,True,True,False,True,186,186,0,100.0,,,"2019,2021",,,,,,,,True,186,0,0,173.0,0.0,0.0,2.0,0.0,0.0,True,True,False,False,0.3884,False,False,False,False,0.057,,4.0,False
AmeriFlux_US-HB3,flux_only,train,20190101,20221231,OK,INFO_s1_desc_missing_years(2021)|INFO_soil_nan_pct(0.2%),True,True,True,True,True,True,True,True,True,True,False,True,234,234,0,100.0,,,2021,,,,,,,,True,234,0,0,228.0,0.0,0.0,4.0,0.0,0.0,True,True,False,False,0.0024,False,False,False,False,0.0404,,4.0,False
