station,category,split,start_date,end_date,complete,has_s2,has_s1_asc,has_s1_desc,has_cm,has_dem,has_lulc,has_soil,has_era5,has_sif,has_twsa,has_labels_sm,has_labels_le,n_s2_dates,n_cm_dates,n_s2_missing_cm,cm_coverage_pct,s2_missing_years,s1_asc_missing_years,s1_desc_missing_years,cm_missing_years,era5_missing_years,labels_sm_missing_years,labels_le_missing_years,sif_missing_years,twsa_missing_years,status,flags
ISMN_TxSON_LCRA-7,sm_only,train,20150121,20220312,True,True,True,True,True,True,True,True,True,True,True,True,False,148,246,0,100.0,2015,2015,"2015,2016,2018,2020,2021,2022",2015,,,,"2015,2016,2017",,WARN,"s2_missing_years(2015)|s1_asc_missing_years(2015)|s1_desc_missing_years(2015,2016,2018,2020,2021,2022)|cm_missing_years(2015)|INFO_sif_missing_years(2015,2016,2017)"
ISMN_USCRN_Asheville-13-S,sm_only,oos,20140101,20211102,True,True,True,True,True,True,True,True,True,True,True,True,False,134,213,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2017,2019,2020,2021","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2017,2019,2020,2021)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Austin-33-NW,sm_only,train,20140101,20211102,True,True,True,True,True,True,True,True,True,True,True,True,False,133,214,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Baker-5-W,sm_only,oos,20160107,20200109,True,True,True,True,True,True,True,True,True,True,True,True,False,121,180,0,100.0,,2020,"2016,2018,2019,2020",,,,,"2016,2017",,WARN,"s1_asc_missing_years(2020)|s1_desc_missing_years(2016,2018,2019,2020)|INFO_sif_missing_years(2016,2017)"
ISMN_USCRN_Batesville-8-WNW,sm_only,train,20140101,20211116,True,True,True,True,True,True,True,True,True,True,True,True,False,111,188,0,100.0,"2014,2015","2014,2015","2014,2015,2018,2021","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2018,2021)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Bedford-5-WNW,sm_only,train,20180112,20211116,True,True,True,False,True,True,True,True,True,True,True,True,False,96,144,0,100.0,,,,,,,,,,OK,
ISMN_USCRN_Bowling-Green-21-NNE,sm_only,oos,20150630,20191015,True,True,True,True,True,True,True,True,True,True,True,True,False,51,91,0,100.0,2015,2015,"2015,2016,2018,2019",2015,,,,"2015,2016,2017",,WARN,"s2_missing_years(2015)|s1_asc_missing_years(2015)|s1_desc_missing_years(2015,2016,2018,2019)|cm_missing_years(2015)|INFO_sif_missing_years(2015,2016,2017)"
ISMN_USCRN_Bronte-11-NNE,sm_only,train,20170304,20211102,True,True,True,False,True,True,True,True,True,True,True,True,False,155,231,0,100.0,,,,,,,,2017,,OK,INFO_sif_missing_years(2017)
ISMN_USCRN_Brunswick-23-S,sm_only,train,20140101,20190524,True,True,True,True,True,True,True,True,True,True,True,True,False,67,99,0,100.0,"2014,2015","2014,2015","2014,2015,2019","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2019)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Cape-Charles-5-ENE,sm_only,oos,20150305,20211102,True,True,True,True,True,True,True,True,True,True,True,True,False,157,226,0,100.0,2015,2015,"2015,2016,2017,2019,2021",2015,,,,"2015,2016,2017",,WARN,"s2_missing_years(2015)|s1_asc_missing_years(2015)|s1_desc_missing_years(2015,2016,2017,2019,2021)|cm_missing_years(2015)|INFO_sif_missing_years(2015,2016,2017)"
ISMN_USCRN_Charlottesville-2-SSE,sm_only,oos,20140101,20211102,True,True,True,True,True,True,True,True,True,True,True,True,False,102,177,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2017,2020,2021","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2017,2020,2021)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Chatham-1-SE,sm_only,train,20140101,20211102,True,True,True,False,True,True,True,True,True,True,True,True,False,190,366,0,100.0,"2014,2015","2014,2015",,"2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Cortez-8-SE,sm_only,train,20150111,20180115,True,True,True,True,True,True,True,True,True,True,True,True,False,61,84,0,100.0,2015,2015,"2015,2016",2015,,,,"2015,2016,2017",,WARN,"s2_missing_years(2015)|s1_asc_missing_years(2015)|s1_desc_missing_years(2015,2016)|cm_missing_years(2015)|INFO_sif_missing_years(2015,2016,2017)"
ISMN_USCRN_Corvallis-10-SSW,sm_only,oos,20140101,20211102,True,True,True,True,True,True,True,True,True,True,True,True,False,256,406,0,100.0,"2014,2015","2014,2015","2014,2015","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Crossville-7-NW,sm_only,train,20140101,20180101,True,True,True,True,True,True,True,True,True,True,True,True,False,20,32,0,100.0,"2014,2015,2018","2014,2015","2014,2015,2016,2018","2014,2015,2018",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015,2018)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018)|cm_missing_years(2014,2015,2018)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Durham-11-W,sm_only,train,20140219,20210531,True,True,True,True,True,True,True,True,True,True,True,True,False,116,179,0,100.0,"2014,2015","2014,2015","2014,2015,2017,2020,2021","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2017,2020,2021)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Durham-2-N,sm_only,oos,20150203,20180203,True,True,True,True,True,True,True,True,True,True,True,True,False,40,59,0,100.0,2015,2015,2015,2015,,,,"2015,2016,2017",,WARN,"s2_missing_years(2015)|s1_asc_missing_years(2015)|s1_desc_missing_years(2015)|cm_missing_years(2015)|INFO_sif_missing_years(2015,2016,2017)"
ISMN_USCRN_Elgin-5-S,sm_only,oos,20170331,20210628,True,True,True,True,True,True,True,True,True,True,True,True,False,187,253,0,100.0,,,,,,,,2017,,OK,INFO_sif_missing_years(2017)
ISMN_USCRN_Elkins-21-ENE,sm_only,train,20140101,20200908,True,True,True,False,True,True,True,True,True,True,True,True,False,122,251,0,100.0,"2014,2015","2014,2015",,"2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Everglades-City-5-NE,sm_only,train,20140101,20200323,True,True,True,True,True,True,True,True,True,True,True,True,False,165,329,0,100.0,"2014,2015","2014,2015","2014,2015,2020","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2020)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Fallbrook-5-NE,sm_only,train,20140101,20211116,True,True,True,True,True,True,True,True,True,True,True,True,False,355,487,0,100.0,"2014,2015","2014,2015","2014,2015","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Gadsden-19-N,sm_only,train,20140101,20211116,True,True,True,True,True,True,True,True,True,True,True,True,False,120,224,0,100.0,"2014,2015","2014,2015","2014,2015,2018,2019,2021","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2018,2019,2021)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Goodwell-2-E,sm_only,train,20170222,20200506,True,True,False,True,True,True,True,True,True,True,True,True,False,109,144,0,100.0,,,,,,,,2017,,OK,INFO_sif_missing_years(2017)
ISMN_USCRN_Goodwell-2-SE,sm_only,train,20140101,20211102,True,True,True,True,True,True,True,True,True,True,True,True,False,184,250,0,100.0,"2014,2015","2014,2015,2018,2019,2020,2021","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2018,2019,2020,2021)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_John-Day-35-WNW,sm_only,train,20140101,20211102,True,True,True,True,True,True,True,True,True,True,True,True,False,179,237,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Joplin-24-N,sm_only,train,20161230,20210215,True,True,True,True,True,True,True,True,True,True,True,True,False,102,146,0,100.0,2016,2016,"2016,2017,2018,2019,2021",2016,,,,"2016,2017",,WARN,"s2_missing_years(2016)|s1_asc_missing_years(2016)|s1_desc_missing_years(2016,2017,2018,2019,2021)|cm_missing_years(2016)|INFO_sif_missing_years(2016,2017)"
ISMN_USCRN_Lafayette-13-SE,sm_only,val,20140101,20211116,True,True,True,True,True,True,True,True,True,True,True,True,False,136,255,0,100.0,"2014,2015","2014,2015","2014,2015,2017,2018,2019,2021","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2017,2018,2019,2021)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Las-Cruces-20-N,sm_only,train,20140101,20211102,True,True,True,True,True,True,True,True,True,True,True,True,False,479,565,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Los-Alamos-13-W,sm_only,train,20141024,20201208,True,True,True,True,True,True,True,True,True,True,True,True,False,142,220,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_McClellanville-7-NE,sm_only,train,20150910,20211102,True,True,True,True,True,True,True,True,True,True,True,True,False,260,433,0,100.0,2015,2015,"2015,2017,2021",2015,,,,"2015,2016,2017",,WARN,"s2_missing_years(2015)|s1_asc_missing_years(2015)|s1_desc_missing_years(2015,2017,2021)|cm_missing_years(2015)|INFO_sif_missing_years(2015,2016,2017)"
ISMN_USCRN_Mercury-3-SSW,sm_only,train,20140101,20211102,True,True,True,True,True,True,True,True,True,True,True,True,False,498,550,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Monahans-6-ENE,sm_only,train,20140101,20211102,True,True,True,True,True,True,True,True,True,True,True,True,False,221,263,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Monroe-26-N,sm_only,val,20151114,20190126,True,True,True,True,True,True,True,True,True,True,True,True,False,83,140,0,100.0,2015,2015,"2015,2018,2019",2015,,,,"2015,2016,2017",,WARN,"s2_missing_years(2015)|s1_asc_missing_years(2015)|s1_desc_missing_years(2015,2018,2019)|cm_missing_years(2015)|INFO_sif_missing_years(2015,2016,2017)"
ISMN_USCRN_Muleshoe-19-S,sm_only,val,20170307,20211102,True,True,True,True,True,True,True,True,True,True,True,True,False,193,246,0,100.0,,,,,,,,2017,,OK,INFO_sif_missing_years(2017)
ISMN_USCRN_Newton-5-ENE,sm_only,oos,20160921,20211102,True,True,True,True,True,True,True,True,True,True,True,True,False,108,216,0,100.0,,,"2016,2018,2019,2021",,,,,"2016,2017",,WARN,"s1_desc_missing_years(2016,2018,2019,2021)|INFO_sif_missing_years(2016,2017)"
ISMN_USCRN_Newton-8-W,sm_only,train,20140101,20181013,True,True,True,True,True,True,True,True,True,True,True,True,False,74,156,0,100.0,"2014,2015","2014,2015","2014,2015","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Panther-Junction-2-N,sm_only,train,20140101,20211102,True,True,True,True,True,True,True,True,True,True,True,True,False,205,251,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Quinault-4-NE,sm_only,train,20140101,20210612,True,True,True,True,True,True,True,True,True,True,True,True,False,89,178,0,100.0,"2014,2015","2014,2015","2014,2015","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Salem-10-W,sm_only,val,20140219,20210213,True,True,True,True,True,True,True,True,True,True,True,True,False,97,146,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2017,2018,2021","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2017,2018,2021)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Santa-Barbara-11-W,sm_only,train,20170328,20211116,True,True,True,True,True,True,True,True,True,True,True,True,False,201,299,0,100.0,,,,,,,,2017,,OK,INFO_sif_missing_years(2017)
ISMN_USCRN_Socorro-20-N,sm_only,train,20140101,20211102,True,True,True,True,True,True,True,True,True,True,True,True,False,216,284,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Spokane-17-SSW,sm_only,train,20170304,20211102,True,True,True,True,True,True,True,True,True,True,True,True,False,245,356,0,100.0,,,,,,,,2017,,OK,INFO_sif_missing_years(2017)
ISMN_USCRN_Stillwater-2-W,sm_only,train,20140101,20211102,True,True,True,False,True,True,True,True,True,True,True,True,False,168,239,0,100.0,"2014,2015","2014,2015",,"2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Stillwater-5-WNW,sm_only,train,20140101,20201209,True,True,True,False,True,True,True,True,True,True,True,True,False,136,175,0,100.0,"2014,2015","2014,2015",,"2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Stovepipe-Wells-1-SW,sm_only,train,20140101,20211116,True,True,True,True,True,True,True,True,True,True,True,True,False,249,280,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Tucson-11-W,sm_only,oos,20140101,20211116,True,True,True,True,True,True,True,True,True,True,True,True,False,264,303,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Versailles-3-NNW,sm_only,oos,20150304,20211116,True,True,True,True,True,True,True,True,True,True,True,True,False,159,293,0,100.0,2015,2015,"2015,2016,2018,2019,2020,2021",2015,,,,"2015,2016,2017",,WARN,"s2_missing_years(2015)|s1_asc_missing_years(2015)|s1_desc_missing_years(2015,2016,2018,2019,2020,2021)|cm_missing_years(2015)|INFO_sif_missing_years(2015,2016,2017)"
ISMN_USCRN_Watkinsville-5-SSE,sm_only,train,20140101,20211116,True,True,True,True,True,True,True,True,True,True,True,True,False,142,219,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2017,2020,2021","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2017,2020,2021)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_USCRN_Yosemite-Village-12-W,sm_only,train,20180824,20211116,True,True,True,True,True,True,True,True,True,True,True,True,False,159,211,0,100.0,,,,,,,,,,OK,
ISMN_USCRN_Yuma-27-ENE,sm_only,oos,20140101,20211116,True,True,True,True,True,True,True,True,True,True,True,True,False,563,631,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_WATERLINE_Kerasia,sm_only,train,20211007,20250609,True,True,True,True,True,True,True,True,True,True,True,True,False,113,195,0,100.0,,,,,,,,,2025,OK,INFO_twsa_missing_years(2025)
ISMN_WATERLINE_Komotini,sm_only,oos,20220127,20250609,True,True,True,True,True,True,True,True,True,True,True,True,False,129,186,0,100.0,,,,,,,,,2025,OK,INFO_twsa_missing_years(2025)
ISMN_WATERLINE_Nymfaia,sm_only,train,20211007,20250609,True,True,True,True,True,True,True,True,True,True,True,True,False,112,194,0,100.0,,,,,,,,,2025,OK,INFO_twsa_missing_years(2025)
ISMN_XMS-CAT_BatlliudeSort,sm_only,train,20160801,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,370,560,0,100.0,,,,,,,,"2016,2017",2025,OK,"INFO_sif_missing_years(2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_XMS-CAT_BordaColl,sm_only,train,20211201,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,354,505,0,100.0,,,,,,,,,2025,OK,INFO_twsa_missing_years(2025)
ISMN_XMS-CAT_CamidelsNerets,sm_only,train,20170330,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,358,491,0,100.0,,,,,,,,2017,2025,OK,INFO_sif_missing_years(2017)|INFO_twsa_missing_years(2025)
ISMN_XMS-CAT_Clarella,sm_only,train,20211201,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,206,333,0,100.0,,,,,,,,,2025,OK,INFO_twsa_missing_years(2025)
ISMN_XMS-CAT_ClotdelesPeresII,sm_only,train,20210225,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,203,282,0,100.0,,,,,,,,,2025,OK,INFO_twsa_missing_years(2025)
ISMN_XMS-CAT_ColldePaller,sm_only,train,20190301,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,509,739,0,100.0,,,,,,,,,2025,OK,INFO_twsa_missing_years(2025)
ISMN_XMS-CAT_ElBoixer,sm_only,train,20190301,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,250,428,0,100.0,,,,,,,,,2025,OK,INFO_twsa_missing_years(2025)
ISMN_XMS-CAT_ElMiracle,sm_only,train,20210801,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,329,487,0,100.0,,,,,,,,,2025,OK,INFO_twsa_missing_years(2025)
ISMN_XMS-CAT_LaCultiadAreu,sm_only,train,20200301,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,438,596,0,100.0,,,,,,,,,2025,OK,INFO_twsa_missing_years(2025)
ISMN_XMS-CAT_Llivia,sm_only,train,20210701,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,351,464,0,100.0,,,,,,,,,2025,OK,INFO_twsa_missing_years(2025)
ISMN_XMS-CAT_LosCoscolls,sm_only,train,20171101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,336,464,0,100.0,,,,,,,,2017,2025,OK,INFO_sif_missing_years(2017)|INFO_twsa_missing_years(2025)
ISMN_XMS-CAT_Pessonada,sm_only,val,20170330,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,379,490,0,100.0,,,,,,,,2017,2025,OK,INFO_sif_missing_years(2017)|INFO_twsa_missing_years(2025)
